ID_Engajamento,ID_Cliente,Data_Engajamento,Tipo_Engajamento,Rede_Social
3245,124237,2024-03-26,comentario,Facebook
3246,91429,2024-02-29,comentario,Facebook
3247,252233,2023-04-01,comentario,Instagram
3248,224414,2024-04-11,comentario,Facebook
3249,47999,2023-03-03,comentario,Twitter
3250,46376,2023-08-28,compartilhamento,Facebook
3251,135459,2024-01-18,curtida,Instagram
3252,20432,2024-03-28,comentario,Instagram
3253,138691,2024-03-04,curtida,Facebook
3254,208364,2024-04-15,compartilhamento,Facebook
3255,228928,2023-09-30,curtida,Instagram
3256,151539,2023-08-02,compartilhamento,Facebook
3257,180702,2024-06-05,curtida,Twitter
3258,257946,2024-01-26,curtida,Facebook
3259,134019,2023-08-02,compartilhamento,Instagram
3260,75449,2024-02-05,curtida,Facebook
3261,275913,2024-04-03,comentario,Twitter
3262,213535,2023-04-16,compartilhamento,Twitter
3263,252444,2024-05-09,comentario,Twitter
3264,217252,2023-11-05,comentario,Twitter
3265,174994,2024-05-28,compartilhamento,Facebook
3266,3010,2024-04-21,curtida,Facebook
3267,143269,2023-04-14,comentario,Instagram
3268,76514,2023-06-30,curtida,Facebook
3269,44528,2022-04-18,compartilhamento,Instagram
3270,122980,2023-08-05,curtida,Twitter
3271,43438,2024-03-17,compartilhamento,Instagram
3272,154265,2022-11-30,curtida,Twitter
3273,30752,2024-05-06,curtida,Facebook
3274,268002,2023-10-15,comentario,Twitter
3275,117971,2022-05-19,compartilhamento,Twitter
3276,199610,2023-10-08,compartilhamento,Twitter
3277,13932,2024-05-27,comentario,Twitter
3278,72333,2022-11-17,curtida,Instagram
3279,71714,2024-05-11,compartilhamento,Twitter
3280,208889,2023-09-13,compartilhamento,Instagram
3281,157378,2024-02-10,compartilhamento,Facebook
3282,248834,2024-06-06,curtida,Twitter
3283,182448,2024-06-12,comentario,Twitter
3284,55239,2024-05-05,comentario,Instagram
3285,245917,2023-01-18,comentario,Twitter
3286,187133,2023-05-11,comentario,Facebook
3287,78729,2022-11-05,compartilhamento,Facebook
3288,54727,2024-02-26,curtida,Instagram
3289,165305,2024-01-28,compartilhamento,Twitter
3290,115947,2024-05-05,comentario,Twitter
3291,3474,2024-05-20,curtida,Facebook
3292,89490,2021-09-19,compartilhamento,Instagram
3293,73758,2023-12-04,comentario,Instagram
3294,288126,2024-04-22,curtida,Facebook
3295,112570,2023-07-28,compartilhamento,Facebook
3296,64022,2024-04-01,curtida,Twitter
3297,267445,2024-03-02,comentario,Facebook
3298,295374,2022-12-17,curtida,Facebook
3299,51160,2023-06-11,compartilhamento,Facebook
3300,135443,2023-08-18,comentario,Instagram
3301,135999,2022-01-16,compartilhamento,Twitter
3302,147897,2024-05-09,curtida,Twitter
3303,218728,2024-03-04,compartilhamento,Instagram
3304,134151,2024-05-03,curtida,Twitter
3305,245137,2023-08-26,comentario,Twitter
3306,291048,2023-04-12,compartilhamento,Instagram
3307,116281,2022-11-23,curtida,Facebook
3308,59980,2024-05-21,compartilhamento,Facebook
3309,224217,2022-04-10,comentario,Twitter
3310,136632,2023-12-15,comentario,Instagram
3311,482,2024-04-11,comentario,Instagram
3312,184902,2022-08-01,compartilhamento,Twitter
3313,8328,2024-02-05,compartilhamento,Twitter
3314,65947,2022-09-17,comentario,Twitter
3315,53101,2024-06-15,curtida,Instagram
3316,153817,2023-09-30,curtida,Facebook
3317,261737,2024-05-01,curtida,Facebook
3318,122927,2024-06-03,comentario,Facebook
3319,229631,2024-06-07,compartilhamento,Facebook
3320,80043,2024-04-27,comentario,Instagram
3321,70969,2023-06-28,compartilhamento,Facebook
3322,164065,2022-09-22,comentario,Twitter
3323,79655,2023-01-01,curtida,Facebook
3324,285909,2022-10-09,curtida,Twitter
3325,236207,2024-06-06,comentario,Instagram
3326,40015,2024-04-20,compartilhamento,Facebook
3327,194038,2024-01-13,comentario,Twitter
3328,116856,2023-11-19,curtida,Twitter
3329,123404,2023-09-02,curtida,Instagram
3330,111618,2023-10-03,curtida,Facebook
3331,87570,2023-01-11,comentario,Facebook
3332,5723,2024-03-10,curtida,Instagram
3333,122185,2023-11-18,compartilhamento,Instagram
3334,295119,2022-04-14,curtida,Facebook
3335,162643,2023-08-05,compartilhamento,Instagram
3336,6707,2024-05-28,compartilhamento,Twitter
3337,132821,2023-03-24,curtida,Instagram
3338,135009,2022-05-18,comentario,Facebook
3339,159244,2024-01-23,comentario,Twitter
3340,271726,2022-01-09,curtida,Instagram
3341,245953,2024-04-09,curtida,Facebook
3342,23973,2024-03-03,comentario,Facebook
3343,3867,2024-03-15,comentario,Facebook
3344,2512,2024-04-07,compartilhamento,Instagram
3345,40612,2024-02-09,comentario,Instagram
3346,207493,2024-02-20,comentario,Twitter
3347,285823,2022-09-15,curtida,Instagram
3348,11181,2024-04-16,curtida,Instagram
3349,168022,2023-12-12,compartilhamento,Facebook
3350,82503,2023-12-30,comentario,Instagram
3351,276482,2023-09-05,compartilhamento,Facebook
3352,65870,2022-07-14,curtida,Twitter
3353,142968,2022-09-23,compartilhamento,Twitter
3354,74363,2023-05-31,comentario,Facebook
3355,295091,2023-11-28,curtida,Facebook
3356,285345,2024-05-18,comentario,Instagram
3357,66829,2023-11-20,comentario,Facebook
3358,160203,2023-06-06,compartilhamento,Instagram
3359,266556,2024-06-06,curtida,Instagram
3360,3705,2023-06-16,compartilhamento,Twitter
3361,53401,2023-01-07,curtida,Instagram
3362,248707,2023-07-22,comentario,Twitter
3363,265260,2023-07-14,compartilhamento,Instagram
3364,110059,2024-06-06,comentario,Facebook
3365,86058,2022-05-28,comentario,Facebook
3366,291701,2023-11-16,curtida,Twitter
3367,214655,2023-11-08,comentario,Twitter
3368,85610,2023-12-29,comentario,Instagram
3369,70137,2024-04-10,curtida,Twitter
3370,22684,2023-08-25,comentario,Facebook
3371,50879,2024-05-17,curtida,Instagram
3372,232378,2024-03-09,compartilhamento,Twitter
3373,257833,2023-12-29,compartilhamento,Instagram
3374,137046,2024-02-06,curtida,Twitter
3375,299287,2023-05-29,curtida,Instagram
3376,118616,2023-10-30,curtida,Facebook
3377,233389,2024-02-18,curtida,Twitter
3378,21689,2024-04-28,comentario,Facebook
3379,275756,2023-10-26,comentario,Instagram
3380,224864,2022-06-18,compartilhamento,Instagram
3381,192967,2023-08-12,curtida,Twitter
3382,163688,2023-12-01,curtida,Instagram
3383,48103,2022-02-05,curtida,Instagram
3384,52466,2024-03-01,curtida,Instagram
3385,27139,2024-02-25,comentario,Facebook
3386,147908,2023-11-28,curtida,Instagram
3387,2684,2024-05-28,compartilhamento,Instagram
3388,214455,2024-01-20,compartilhamento,Instagram
3389,173307,2023-10-19,comentario,Instagram
3390,239715,2023-03-10,comentario,Facebook
3391,73813,2021-10-02,comentario,Twitter
3392,143108,2023-08-03,compartilhamento,Facebook
3393,262989,2022-11-14,comentario,Twitter
3394,45666,2024-03-07,compartilhamento,Twitter
3395,134788,2024-05-09,comentario,Facebook
3396,43933,2023-02-15,comentario,Facebook
3397,95544,2023-12-09,comentario,Facebook
3398,143334,2024-01-14,compartilhamento,Facebook
3399,200093,2023-06-16,comentario,Twitter
3400,222080,2022-11-15,compartilhamento,Facebook
3401,191087,2022-10-03,comentario,Twitter
3402,207198,2023-06-03,compartilhamento,Twitter
3403,131155,2024-04-26,comentario,Instagram
3404,77058,2024-03-22,comentario,Instagram
3405,291019,2023-11-15,compartilhamento,Twitter
3406,74081,2023-09-16,curtida,Twitter
3407,290370,2023-09-23,comentario,Instagram
3408,101841,2023-03-03,compartilhamento,Facebook
3409,77491,2023-11-16,compartilhamento,Facebook
3410,155723,2022-10-26,compartilhamento,Facebook
3411,278984,2023-10-21,compartilhamento,Twitter
3412,54497,2023-11-29,curtida,Twitter
3413,194307,2024-03-25,comentario,Twitter
3414,8037,2023-10-01,curtida,Instagram
3415,105993,2022-05-21,comentario,Instagram
3416,12945,2023-03-19,comentario,Instagram
3417,109605,2024-05-21,comentario,Twitter
3418,280603,2024-01-15,comentario,Instagram
3419,97725,2024-06-06,comentario,Instagram
3420,80813,2022-09-13,compartilhamento,Instagram
3421,282975,2023-10-14,compartilhamento,Facebook
3422,70825,2023-09-18,curtida,Instagram
3423,39954,2024-02-06,curtida,Facebook
3424,203915,2023-07-01,compartilhamento,Twitter
3425,122614,2024-05-26,comentario,Twitter
3426,55720,2024-06-15,comentario,Twitter
3427,121338,2023-06-29,curtida,Twitter
3428,22826,2024-01-02,curtida,Twitter
3429,144951,2022-01-07,comentario,Twitter
3430,215379,2024-04-10,curtida,Facebook
3431,124859,2024-02-05,comentario,Twitter
3432,79708,2022-11-17,curtida,Instagram
3433,18921,2023-09-20,comentario,Twitter
3434,252909,2023-01-09,comentario,Twitter
3435,157191,2023-10-31,curtida,Instagram
3436,233150,2023-04-05,comentario,Instagram
3437,225393,2023-11-21,curtida,Facebook
3438,199701,2022-06-22,comentario,Facebook
3439,10329,2023-06-05,comentario,Instagram
3440,7787,2022-08-15,comentario,Instagram
3441,38366,2024-01-10,comentario,Instagram
3442,295243,2024-02-20,comentario,Twitter
3443,190652,2024-04-01,compartilhamento,Twitter
3444,159707,2024-06-03,curtida,Facebook
3445,194339,2023-06-14,compartilhamento,Instagram
3446,15278,2022-11-11,curtida,Instagram
3447,39696,2022-09-03,comentario,Instagram
3448,39490,2024-02-21,curtida,Instagram
3449,184201,2023-10-10,compartilhamento,Facebook
3450,289238,2023-06-29,compartilhamento,Facebook
3451,18786,2022-09-12,curtida,Instagram
3452,191352,2023-12-20,curtida,Instagram
3453,271459,2023-07-26,compartilhamento,Instagram
3454,284469,2024-03-10,comentario,Twitter
3455,179842,2022-12-02,curtida,Instagram
3456,279675,2023-08-04,curtida,Instagram
3457,193524,2024-06-06,curtida,Facebook
3458,685,2024-04-22,curtida,Facebook
3459,59405,2024-04-11,curtida,Instagram
3460,23747,2024-06-13,comentario,Twitter
3461,8232,2023-12-23,curtida,Twitter
3462,149341,2022-10-24,comentario,Facebook
3463,193694,2022-07-03,curtida,Facebook
3464,114395,2023-06-25,compartilhamento,Facebook
3465,260771,2023-07-17,curtida,Instagram
3466,287149,2024-01-22,comentario,Instagram
3467,5713,2024-05-10,comentario,Instagram
3468,212861,2023-11-05,curtida,Instagram
3469,98304,2024-03-10,curtida,Facebook
3470,130161,2024-06-08,curtida,Facebook
3471,49174,2022-06-13,comentario,Twitter
3472,73240,2023-12-19,compartilhamento,Instagram
3473,225868,2023-06-24,compartilhamento,Instagram
3474,76530,2023-09-06,comentario,Instagram
3475,190707,2023-10-22,comentario,Facebook
3476,287626,2024-06-16,curtida,Twitter
3477,4984,2023-01-01,curtida,Instagram
3478,48589,2024-01-05,comentario,Facebook
3479,283426,2023-10-20,compartilhamento,Twitter
3480,219949,2023-06-08,comentario,Instagram
3481,202929,2021-09-08,comentario,Facebook
3482,159473,2023-03-28,comentario,Facebook
3483,231047,2021-09-15,compartilhamento,Instagram
3484,51108,2023-07-23,compartilhamento,Twitter
3485,276745,2024-05-06,compartilhamento,Twitter
3486,131459,2024-01-24,curtida,Facebook
3487,33412,2023-01-20,curtida,Twitter
3488,291765,2023-06-23,curtida,Facebook
3489,19506,2023-05-31,compartilhamento,Twitter
3490,73998,2022-12-15,compartilhamento,Facebook
3491,259413,2023-10-18,compartilhamento,Facebook
3492,52086,2024-05-30,compartilhamento,Instagram
3493,155109,2023-10-12,compartilhamento,Twitter
3494,108406,2024-01-14,comentario,Twitter
3495,41410,2022-02-12,curtida,Instagram
3496,203105,2023-04-05,compartilhamento,Twitter
3497,122146,2023-04-02,comentario,Instagram
3498,265874,2023-05-18,curtida,Facebook
3499,170565,2024-05-05,curtida,Facebook
3500,65178,2023-12-15,compartilhamento,Twitter
3501,209664,2024-01-08,curtida,Twitter
3502,29044,2023-04-30,curtida,Instagram
3503,152597,2024-05-14,compartilhamento,Facebook
3504,221779,2024-03-30,comentario,Facebook
3505,204089,2024-01-29,curtida,Twitter
3506,90438,2024-01-26,compartilhamento,Twitter
3507,110918,2024-02-17,curtida,Facebook
3508,256012,2024-06-09,curtida,Facebook
3509,133027,2023-05-11,curtida,Instagram
3510,238712,2024-04-09,comentario,Instagram
3511,19774,2022-03-16,compartilhamento,Twitter
3512,199351,2024-06-06,comentario,Instagram
3513,112010,2022-09-29,compartilhamento,Facebook
3514,257589,2023-12-31,curtida,Instagram
3515,219558,2023-11-12,compartilhamento,Facebook
3516,253490,2024-05-04,comentario,Instagram
3517,31352,2023-12-11,compartilhamento,Instagram
3518,39679,2023-06-05,curtida,Facebook
3519,269273,2023-12-08,curtida,Facebook
3520,74742,2024-01-01,curtida,Facebook
3521,43632,2022-06-15,compartilhamento,Twitter
3522,274008,2023-12-30,compartilhamento,Instagram
3523,67305,2024-06-04,comentario,Instagram
3524,235717,2024-01-16,compartilhamento,Facebook
3525,73049,2023-10-02,comentario,Facebook
3526,62221,2023-10-02,compartilhamento,Facebook
3527,284116,2024-05-17,comentario,Instagram
3528,109932,2024-01-26,compartilhamento,Twitter
3529,52193,2024-03-18,compartilhamento,Facebook
3530,190343,2023-05-09,curtida,Twitter
3531,241468,2024-05-10,comentario,Instagram
3532,1153,2024-05-07,compartilhamento,Twitter
3533,295262,2022-06-21,curtida,Facebook
3534,20146,2022-03-30,curtida,Twitter
3535,176709,2024-02-19,comentario,Instagram
3536,45481,2024-04-22,curtida,Twitter
3537,288328,2023-08-04,curtida,Facebook
3538,261262,2023-10-10,comentario,Instagram
3539,60479,2024-04-05,curtida,Instagram
3540,9450,2023-10-14,curtida,Facebook
3541,74722,2024-02-09,curtida,Twitter
3542,269296,2023-01-08,compartilhamento,Facebook
3543,267216,2023-03-03,curtida,Instagram
3544,271330,2024-01-23,curtida,Instagram
3545,131084,2024-04-26,comentario,Twitter
3546,143027,2023-08-16,compartilhamento,Instagram
3547,68404,2024-01-24,compartilhamento,Instagram
3548,94610,2022-06-11,curtida,Facebook
3549,211937,2023-09-26,curtida,Twitter
3550,123791,2024-03-05,curtida,Instagram
3551,224238,2023-12-03,curtida,Facebook
3552,129951,2024-01-24,curtida,Facebook
3553,97044,2024-03-10,comentario,Facebook
3554,100466,2022-09-13,compartilhamento,Instagram
3555,111126,2023-05-11,curtida,Twitter
3556,151747,2023-06-22,curtida,Twitter
3557,146298,2024-01-21,compartilhamento,Twitter
3558,90435,2024-06-09,curtida,Facebook
3559,71324,2023-10-28,curtida,Facebook
3560,165450,2024-02-13,comentario,Facebook
3561,275060,2024-03-07,curtida,Facebook
3562,285392,2022-08-03,compartilhamento,Facebook
3563,20880,2023-05-11,comentario,Facebook
3564,247740,2023-12-25,curtida,Twitter
3565,217004,2024-01-28,compartilhamento,Facebook
3566,120534,2023-11-17,compartilhamento,Twitter
3567,134652,2023-05-04,comentario,Instagram
3568,218471,2024-01-19,compartilhamento,Instagram
3569,112008,2022-12-04,curtida,Facebook
3570,156240,2024-03-31,comentario,Facebook
3571,65775,2023-09-30,compartilhamento,Twitter
3572,233783,2024-06-02,curtida,Twitter
3573,874,2022-04-15,compartilhamento,Facebook
3574,97652,2023-04-12,compartilhamento,Facebook
3575,73171,2023-05-29,curtida,Instagram
3576,110883,2024-03-11,curtida,Instagram
3577,145268,2024-03-04,curtida,Facebook
3578,9931,2024-01-08,compartilhamento,Facebook
3579,45434,2022-06-07,curtida,Twitter
3580,48446,2023-07-27,compartilhamento,Instagram
3581,85610,2024-03-25,comentario,Facebook
3582,210421,2023-10-10,compartilhamento,Twitter
3583,15692,2023-04-14,curtida,Facebook
3584,66445,2024-01-11,comentario,Instagram
3585,243479,2024-06-14,curtida,Twitter
3586,146661,2023-05-29,comentario,Twitter
3587,138497,2023-07-03,comentario,Facebook
3588,228035,2023-01-01,compartilhamento,Instagram
3589,126652,2023-05-06,curtida,Instagram
3590,196553,2024-01-18,curtida,Instagram
3591,214362,2024-05-24,comentario,Twitter
3592,203233,2024-05-13,compartilhamento,Twitter
3593,234865,2024-01-13,curtida,Twitter
3594,43595,2024-04-12,comentario,Twitter
3595,35214,2024-04-16,comentario,Instagram
3596,181867,2023-12-31,curtida,Facebook
3597,118892,2023-07-30,compartilhamento,Facebook
3598,181937,2024-04-18,compartilhamento,Instagram
3599,85018,2023-08-15,curtida,Twitter
3600,109046,2023-03-07,comentario,Instagram
3601,195366,2024-04-17,curtida,Twitter
3602,248979,2023-06-06,curtida,Twitter
3603,271611,2021-07-16,comentario,Facebook
3604,213867,2022-12-10,compartilhamento,Facebook
3605,148591,2024-06-05,comentario,Twitter
3606,103558,2024-06-07,curtida,Facebook
3607,123555,2023-05-18,curtida,Facebook
3608,179619,2024-06-03,comentario,Twitter
3609,33359,2022-04-04,comentario,Instagram
3610,41265,2023-09-23,compartilhamento,Facebook
3611,250993,2024-05-01,curtida,Instagram
3612,120263,2024-06-03,curtida,Facebook
3613,228177,2024-03-26,curtida,Facebook
3614,75824,2024-04-14,compartilhamento,Facebook
3615,108565,2023-09-07,compartilhamento,Twitter
3616,266821,2023-06-26,curtida,Instagram
3617,109442,2023-08-27,compartilhamento,Twitter
3618,67135,2023-07-01,compartilhamento,Facebook
3619,259552,2024-02-10,curtida,Instagram
3620,227635,2023-07-16,compartilhamento,Instagram
3621,216625,2023-05-15,curtida,Twitter
3622,222377,2024-02-12,curtida,Facebook
3623,71029,2023-12-25,compartilhamento,Facebook
3624,21817,2023-07-30,comentario,Facebook
3625,212902,2024-02-14,comentario,Facebook
3626,94166,2024-01-07,compartilhamento,Facebook
3627,122014,2023-08-28,comentario,Instagram
3628,164920,2023-06-13,comentario,Instagram
3629,220221,2023-05-07,comentario,Facebook
3630,202708,2023-09-08,compartilhamento,Instagram
3631,228842,2023-01-08,curtida,Twitter
3632,51679,2023-02-06,comentario,Twitter
3633,15737,2024-02-13,compartilhamento,Instagram
3634,264432,2021-10-29,compartilhamento,Twitter
3635,147286,2023-05-11,compartilhamento,Facebook
3636,280383,2024-05-13,compartilhamento,Facebook
3637,160456,2024-05-21,comentario,Twitter
3638,264498,2024-04-17,curtida,Twitter
3639,149607,2024-02-01,compartilhamento,Twitter
3640,271578,2024-01-16,comentario,Facebook
3641,125920,2024-06-11,compartilhamento,Facebook
3642,227453,2023-01-28,comentario,Facebook
3643,247152,2023-11-15,compartilhamento,Facebook
3644,122794,2024-01-28,comentario,Twitter
3645,110183,2024-06-12,comentario,Instagram
3646,215612,2023-08-03,curtida,Instagram
3647,68201,2024-01-16,comentario,Facebook
3648,44683,2023-06-03,comentario,Facebook
3649,278855,2023-06-09,compartilhamento,Facebook
3650,36751,2024-05-22,compartilhamento,Instagram
3651,7267,2021-11-29,curtida,Facebook
3652,104899,2024-04-03,comentario,Facebook
3653,3550,2022-09-28,comentario,Facebook
3654,130272,2024-04-17,curtida,Instagram
3655,251316,2024-04-22,compartilhamento,Facebook
3656,11858,2024-01-26,compartilhamento,Instagram
3657,151245,2024-02-14,compartilhamento,Facebook
3658,174956,2022-06-21,curtida,Instagram
3659,292112,2023-11-22,comentario,Instagram
3660,46841,2024-05-22,curtida,Facebook
3661,162331,2022-09-24,comentario,Twitter
3662,100727,2022-03-26,comentario,Facebook
3663,127915,2023-01-14,comentario,Twitter
3664,218309,2024-05-08,curtida,Instagram
3665,94715,2024-03-12,curtida,Twitter
3666,8070,2024-02-11,curtida,Instagram
3667,259541,2022-09-25,comentario,Instagram
3668,297057,2023-02-03,curtida,Instagram
3669,31297,2023-08-25,comentario,Instagram
3670,279470,2022-05-08,curtida,Facebook
3671,177238,2024-06-11,curtida,Instagram
3672,287430,2023-06-21,comentario,Facebook
